SIPS,Stdevpack,Stdevbyte,NbFlow,NbIntFlow,Class
13,0.677772086,267.0122364,26,1,0
12,0.566859453,312.2149803,25,1,0
41,0.279828251,85.56808998,41,0.516129032,1
13,0.7,319.3129499,26,1,0
41,0.125971769,55.67952188,41,0.516129032,1
41,0.125971769,48.12121575,41,0.516129032,1
42,0.443871022,104.0849216,42,0.515625,1
13,0.433012702,333.2365489,26,1,0
13,0.263391344,350.190516,26,1,0
41,0.45074802,98.22561576,41,0.516129032,1
42,0.384006429,71.74232149,42,0.515625,1
41,0.45074802,103.7178043,41,0.516129032,1
12,0.808541658,323.4553534,25,1,0
13,0.578251675,360.4953675,26,1,0
41,0.45074802,121.2235789,41,0.516129032,1
41,0.125971769,50.38870759,41,0.516129032,1
13,0.631961233,309.8545586,26,1,0
41,0.279828251,82.17805882,41,0.516129032,1
41,0.45074802,103.7178043,41,0.516129032,1
13,0.458257569,331.2606828,26,1,0
41,0.125971769,54.41980419,41,0.516129032,1
12,0.751729308,335.0234622,25,1,0
41,0.45074802,113.2159218,41,0.516129032,1
13,0.509901951,353.1775324,26,1,0
13,0.821203385,304.4599481,26,1,0
41,0.45074802,112.7157014,41,0.516129032,1
41,0.45074802,115.217123,41,0.516129032,1
42,0.124019593,44.89509256,42,0.515625,1
13,0.754569414,307.4510693,26,1,0
12,0.534800038,306.9914054,25,1,0
41,0.45074802,118.8455361,41,0.516129032,1
41,0.45074802,115.7175011,41,0.516129032,1
13,0.536190265,336.3572654,26,1,0
41,0.279828251,78.41249589,41,0.516129032,1
42,0.275549876,83.13292813,42,0.515625,1
12,0.74948542,304.9427947,24,1,0
41,0.45074802,101.7200101,41,0.516129032,1
41,0.45074802,118.7203931,41,0.516129032,1
13,0.399217986,342.5386985,26,1,0
12,0.636494033,328.2038671,25,1,0
12,0.534800038,344.9907994,25,1,0
41,0.45074802,118.2198388,41,0.516129032,1
12,0.673002302,330.7922997,24,1,0
41,0.279828251,74.64830652,41,0.516129032,1
12,0.539954856,310.2010752,25,1,0
41,0.125971769,53.41203004,41,0.516129032,1
41,0.279828251,71.63808951,41,0.516129032,1
41,0.45074802,97.22765266,41,0.516129032,1
41,0.45074802,120.7228877,41,0.516129032,1
13,0.787003812,325.1462133,26,1,0
13,0.589491306,340.3789653,26,1,0
41,0.45074802,104.2173597,41,0.516129032,1
12,0.708574317,332.9830047,25,1,0
13,0.417582327,356.7940442,26,1,0
41,0.563593716,113.3346091,41,0.516129032,1
12,0.687184271,332.3579433,24,1,0
13,0.670354384,327.0522741,26,1,0
41,0.45074802,97.72660904,41,0.516129032,1
13,0.670820393,330.259435,26,1,0
41,0.45074802,121.2235789,41,0.516129032,1
12,0.593711272,335.0214571,25,1,0
13,0.591079521,323.2928046,26,1,0
12,0.600925213,323.7276328,24,1,0
40,0,0,40,0.5,1
12,0.684934889,336.4511687,24,1,0
41,0,22.17103134,41,0.516129032,1
13,0.523808171,346.6923267,26,1,0
42,0.443871022,110.9758868,42,0.515625,1
41,0.45074802,106.2159905,41,0.516129032,1
41,0.45074802,113.2159218,41,0.516129032,1
13,0.741619849,333.8761896,26,1,0
41,0.45074802,113.7161746,41,0.516129032,1
41,0.125971769,46.35761098,41,0.516129032,1
41,0.279828251,84.81467217,41,0.516129032,1
13,0.589491306,327.5826461,26,1,0
13,0.591079521,329.8577686,26,1,0
13,0.647591692,334.1791847,26,1,0
41,0.45074802,112.7157014,41,0.516129032,1
13,0.653834842,310.060736,26,1,0
41,0.45074802,121.7242965,41,0.516129032,1
41,0.45074802,110.2151004,41,0.516129032,1
12,0.729284551,321.2577656,25,1,0
13,0.631961233,325.078006,26,1,0
41,0.353369392,87.75818754,41,0.516129032,1
12,0.590788008,312.6736869,25,1,0
13,0.607762289,324.4432886,26,1,0
41,0.125971769,47.11344159,41,0.516129032,1
41,0.45074802,105.2165944,41,0.516129032,1
12,0.684934889,323.2447318,24,1,0
12,0.694258208,302.896535,25,1,0
41,0.45074802,112.2155138,41,0.516129032,1
12,0.711986803,335.4869698,25,1,0
13,0.476969601,313.3905461,26,1,0
12,0.74105936,321.510631,25,1,0
41,0.372367625,71.57025757,41,0.516129032,1
41,0.125971769,56.93923957,41,0.516129032,1
13,0.565132728,312.8713304,26,1,0
41,0.45074802,106.2159905,41,0.516129032,1
12,0.482376389,334.8671968,25,1,0
13,0.806225775,297.6854034,26,1,0
12,0.499306999,306.3107026,25,1,0
12,0.630378095,321.5740032,24,1,0
12,0.598351645,316.4474521,24,1,0
13,0.536190265,300.3044955,26,1,0
11,0.778717782,314.385066,22,1,0
11,0.499134198,302.9157342,22,1,0
13,0.647591692,331.7499049,26,1,0
41,0.279828251,81.80144612,41,0.516129032,1
41,0.45074802,109.2151025,41,0.516129032,1
42,0.443871022,110.9758868,42,0.515625,1
13,0.433012702,344.6385779,26,1,0
42,0.443871022,108.5140355,42,0.515625,1
41,0.45074802,109.2151025,41,0.516129032,1
12,0.496525323,336.1935862,25,1,0
41,0.279828251,83.3079677,41,0.516129032,1
41,0.45074802,105.2165944,41,0.516129032,1
12,0.751729308,336.4596472,25,1,0
41,0.45074802,116.7183479,41,0.516129032,1
41,0.279828251,72.39054136,41,0.516129032,1
41,0.45074802,106.2159905,41,0.516129032,1
12,0.549489816,319.7730205,25,1,0
41,0.45074802,109.7150837,41,0.516129032,1
41,0.45074802,117.7193129,41,0.516129032,1
41,0.45074802,97.72660904,41,0.516129032,1
12,0,352.4132106,24,1,0
12,0.915017824,332.6329197,25,1,0
13,0.62249498,350.5901373,26,1,0
12,0.615514439,305.9959289,24,1,0
13,0.666614581,342.507218,26,1,0
12,0.664180498,284.7333653,25,1,0
13,0.446514277,336.0936988,26,1,0
41,0.45074802,103.2182911,41,0.516129032,1
13,0.805838073,342.8590955,26,1,0
41,0.125971769,45.34983683,41,0.516129032,1
13,0.668954408,336.4770572,26,1,0
41,0.45074802,102.2193933,41,0.516129032,1
13,0.720676765,308.5069489,26,1,0
12,0.879514472,334.0237107,25,1,0
12,0.590788008,312.8261755,25,1,0
12,0.407682457,344.6860067,25,1,0
13,0.792148976,320.1288452,26,1,0
13,0.538516481,292.6293688,26,1,0
13,0.458257569,346.0396934,26,1,0
41,0.279828251,73.89565195,41,0.516129032,1
41,0.45074802,112.7157014,41,0.516129032,1
41,0.45074802,110.7151523,41,0.516129032,1
41,0.125971769,50.13676405,41,0.516129032,1
12,0.638123982,323.0051671,25,1,0
12,0.471404521,312.7753145,24,1,0
41,0.45074802,99.22377719,41,0.516129032,1
42,0.443871022,112.9459521,42,0.515625,1
41,0.279828251,80.29511773,41,0.516129032,1
13,0.68510948,307.8701674,26,1,0
41,0.125971769,45.60178037,41,0.516129032,1
11,0.558823529,303.1059018,22,1,0
11,0.570315277,339.1355908,22,1,0
12,0.782424671,317.3252142,25,1,0
41,0.45074802,112.2155138,41,0.516129032,1
13,0.627992834,333.5755902,26,1,0
13,0.668954408,328.9593734,26,1,0
41,0.45074802,100.7213783,41,0.516129032,1
41,0.353369392,88.50496027,41,0.516129032,1
41,0.45074802,109.7150837,41,0.516129032,1
41,0.279828251,81.80144612,41,0.516129032,1
41,0.45074802,114.7167756,41,0.516129032,1
41,0.45074802,107.7153773,41,0.516129032,1
13,0.741198354,337.2119502,26,1,0
41,0.176684696,56.9831565,41,0.516129032,1
12,0.395772412,353.2446779,24,1,0
41,0.279828251,51.97730234,41,0.516129032,1
41,0.279828251,80.79720506,41,0.516129032,1
41,0.45074802,116.2179095,41,0.516129032,1
12,0.688247202,289.5542998,25,1,0
12,0.751729308,335.4479165,25,1,0
12,0.453518104,329.8973147,25,1,0
13,0.526782688,308.2537905,26,1,0
13,0.663324958,313.6734927,26,1,0
13,0.494342998,335.3420185,26,1,0
12,0.678110459,328.3696358,25,1,0
41,0.45074802,102.2193933,41,0.516129032,1
41,0.45074802,103.2182911,41,0.516129032,1
12,0.674013078,343.6482612,25,1,0
41,0.45074802,112.2155138,41,0.516129032,1
13,0.572276157,338.2877981,26,1,0
13,0.627992834,348.810062,26,1,0
40,0,0,40,0.5,1
12,0.698732529,326.2806571,25,1,0
13,0.556776436,333.0385028,26,1,0
13,0.678232998,317.430456,26,1,0
40,0,0,40,0.5,1
12,0.816496581,329.9363949,24,1,0
41,0.45074802,115.217123,41,0.516129032,1
41,0.353369392,87.01157123,41,0.516129032,1
42,0.443871022,110.4834502,42,0.515625,1
41,0.279828251,85.56808998,41,0.516129032,1
41,0.4913402,88.57836616,41,0.516129032,1
13,0.556776436,309.4605791,26,1,0
42,0.275549876,87.58386466,42,0.515625,1
12,0.759202798,322.4956742,24,1,0
13,0.591079521,311.7512139,26,1,0
11,0.59481613,344.43784,22,1,0
13,0.792148976,328.3409014,26,1,0
13,0.523808171,354.9740123,26,1,0
12,0.534800038,340.2545619,25,1,0
40,0,0,40,0.5,1
13,0.489897949,333.4932496,26,1,0
13,0.619979838,339.5325822,26,1,0
13,0.647591692,318.2103039,26,1,0
13,0.734846923,316.4745162,26,1,0
41,0.279828251,83.3079677,41,0.516129032,1
41,0.45074802,97.72660904,41,0.516129032,1
12,0.684934889,338.5180758,24,1,0
12,0.676576849,341.2701305,25,1,0
41,0.45074802,116.7183479,41,0.516129032,1
41,0.45074802,113.7161746,41,0.516129032,1
41,0,21.03728542,41,0.516129032,1
41,0.125971769,49.63287697,41,0.516129032,1
13,0.734846923,349.5453619,26,1,0
12,0.54645321,337.9602338,24,1,0
13,0.46837485,343.0745318,26,1,0
40,0,0,40,0.5,1
13,0.688748866,300.1014453,26,1,0
41,0.45074802,121.2235789,41,0.516129032,1
12,0.7617394,328.6760044,24,1,0
41,0.279828251,84.81467217,41,0.516129032,1
13,0.787003812,331.7348753,26,1,0
41,0.45074802,102.2193933,41,0.516129032,1
41,0.45074802,119.2209755,41,0.516129032,1
12,0.694756778,299.9904627,25,1,0
41,0.45074802,120.7228877,41,0.516129032,1
12,0.748035284,338.2508248,25,1,0
41,0.45074802,100.7213783,41,0.516129032,1
12,0.73543098,314.8153528,25,1,0
41,0.45074802,111.7153595,41,0.516129032,1
41,0.125971769,56.18340896,41,0.516129032,1
41,0.45074802,108.2152488,41,0.516129032,1
41,0.45074802,117.2188158,41,0.516129032,1
41,0.45074802,121.7242965,41,0.516129032,1
42,0.347985273,71.3742184,42,0.515625,1
13,0.833291666,344.932584,26,1,0
12,0.395772412,348.1503806,24,1,0
13,0.731009576,336.4830456,26,1,0
41,0.279828251,85.19137573,41,0.516129032,1
41,0.279828251,80.29511773,41,0.516129032,1
41,0.45074802,102.2193933,41,0.516129032,1
41,0.279828251,70.88570955,41,0.516129032,1
41,0.45074802,97.72660904,41,0.516129032,1
11,0.539126552,297.6465546,22,1,0
13,0.591079521,301.5034152,26,1,0
12,0.595119036,343.8626482,24,1,0
41,0.279828251,84.06129769,41,0.516129032,1
41,0.45074802,115.217123,41,0.516129032,1
13,0.536190265,344.9503587,26,1,0
41,0.279828251,76.1538044,41,0.516129032,1
13,0.497493719,314.8500824,26,1,0
12,0.58133479,335.3382311,25,1,0
41,0.125971769,54.41980419,41,0.516129032,1
13,0.668954408,336.3637912,26,1,0
41,0.45074802,118.2198388,41,0.516129032,1
12,0.586670969,332.541102,25,1,0
41,0.125971769,55.42757835,41,0.516129032,1
12,0.763257315,336.4060448,24,1,0
13,0.741198354,327.0455769,26,1,0
41,0.125971769,55.42757835,41,0.516129032,1
12,0.729284551,307.8747317,25,1,0
41,0.372367625,76.74998941,41,0.516129032,1
41,0.45074802,109.7150837,41,0.516129032,1
41,0.45074802,120.7228877,41,0.516129032,1
13,0.893028555,344.5778976,26,1,0
41,0.45074802,104.7169566,41,0.516129032,1
13,0.759934208,315.1530729,26,1,0
12,0.600925213,297.0912835,24,1,0
41,0.45074802,116.7183479,41,0.516129032,1
12,0.555132187,291.9773262,25,1,0
12,0.41573971,339.0522284,24,1,0
41,0.45074802,108.9651254,41,0.516129032,1
13,0.583095189,335.7667494,26,1,0
12,0.678110459,331.2195797,25,1,0
41,0.45074802,117.7193129,41,0.516129032,1
41,0.45074802,112.2155138,41,0.516129032,1
12,0.595458342,324.2059477,25,1,0
12,0.453518104,335.0660176,25,1,0
41,0.279828251,76.1538044,41,0.516129032,1
41,0.279828251,75.77740693,41,0.516129032,1
13,0.734846923,341.7274416,26,1,0
13,0.706664701,308.677614,26,1,0
12,0.669890635,296.1086883,25,1,0
13,0.653834842,341.3737971,26,1,0
12,0.799305254,313.7230179,24,1,0
42,0.443871022,102.1174215,42,0.515625,1
41,0.45074802,103.7178043,41,0.516129032,1
41,0.125971769,51.1445382,41,0.516129032,1
41,0.125971769,57.19118311,41,0.516129032,1
13,0.668954408,317.3782355,26,1,0
13,0.703118056,322.2724149,26,1,0
41,0.279828251,72.76679355,41,0.516129032,1
41,0.279828251,79.54202941,41,0.516129032,1
12,0.763257315,345.873437,24,1,0
12,0.625519175,341.2855331,25,1,0
13,0.663324958,288.5323801,26,1,0
12,0.468539311,349.8302438,25,1,0
41,0.279828251,80.29511773,41,0.516129032,1
41,0.176684696,56.23280174,41,0.516129032,1
12,0.506135199,340.7989648,24,1,0
13,0.796476616,320.6616587,26,1,0
13,0.741619849,322.6386514,26,1,0
41,0.45074802,113.7161746,41,0.516129032,1
42,0.443871022,108.5140355,42,0.515625,1
41,0.279828251,74.27197118,41,0.516129032,1
13,0.706664701,330.4692724,26,1,0
40,0,0,40,0.5,1
41,0.45074802,118.2198388,41,0.516129032,1
41,0.45074802,112.7157014,41,0.516129032,1
13,0.733143915,313.5449081,26,1,0
41,0.45074802,112.7157014,41,0.516129032,1
41,0.45074802,112.2155138,41,0.516129032,1
41,0.45074802,117.7193129,41,0.516129032,1
41,0.279828251,75.77740693,41,0.516129032,1
41,0.125971769,44.84594975,41,0.516129032,1
41,0.45074802,108.7151573,41,0.516129032,1
41,0.279828251,86.32154997,41,0.516129032,1
41,0.45074802,116.7183479,41,0.516129032,1
41,0.353369392,87.01157123,41,0.516129032,1
42,0.443871022,110.9758868,42,0.515625,1
41,0.45074802,108.2152488,41,0.516129032,1
12,0.676576849,332.7145851,25,1,0
13,0.611861913,307.6752661,26,1,0
13,0.691013748,310.3139449,26,1,0
12,0.670407326,328.3356459,25,1,0
12,0.314269681,328.0113057,24,1,0
41,0.45074802,116.2179095,41,0.516129032,1
41,0.279828251,80.29511773,41,0.516129032,1
12,0.493006649,325.1344487,24,1,0
12,0.766327357,312.0404344,25,1,0
41,0.45074802,113.2159218,41,0.516129032,1
12,0.825892708,331.8258226,24,1,0
41,0.45074802,113.7161746,41,0.516129032,1
41,0.279828251,78.78899362,41,0.516129032,1
12,0.676576849,326.265999,25,1,0
41,0.125971769,48.62510282,41,0.516129032,1
41,0.45074802,112.2155138,41,0.516129032,1
41,0.45074802,121.2235789,41,0.516129032,1
13,0.666614581,328.473552,26,1,0
12,0.58133479,327.884279,25,1,0
13,0.556214887,294.2549235,26,1,0
41,0.45074802,113.7161746,41,0.516129032,1
41,0.279828251,88.20537742,41,0.516129032,1
12,0.407682457,355.6098085,25,1,0
41,0.45074802,101.345502,41,0.516129032,1
41,0.45074802,118.7203931,41,0.516129032,1
41,0.304321972,78.96157471,41,0.516129032,1
13,0.68510948,317.9474446,26,1,0
11,0.680931583,313.3307021,22,1,0
13,0.714142843,314.6024863,26,1,0
13,0.611861913,308.3193109,26,1,0
12,0.566859453,338.4389575,25,1,0
41,0.530054088,104.2233853,41,0.516129032,1
41,0.45074802,102.2193933,41,0.516129032,1
12,0.364642275,347.0472808,25,1,0
13,0.8,346.275194,26,1,0
13,0.651440711,304.1842113,26,1,0
41,0.279828251,81.80144612,41,0.516129032,1
41,0.279828251,82.55468342,41,0.516129032,1
13,0.556776436,351.8854608,26,1,0
41,0.45074802,109.2151025,41,0.516129032,1
41,0.45074802,121.7242965,41,0.516129032,1
12,0.686622616,294.7733697,24,1,0
12,0.593127772,303.222381,25,1,0
41,0.45074802,100.9710192,41,0.516129032,1
41,0.125971769,44.59400621,41,0.516129032,1
41,0.573431898,101.1108334,41,0.516129032,1
12,0.487498022,333.1425241,24,1,0
13,0.670354384,327.8970532,26,1,0
13,0.653834842,309.210437,26,1,0
13,0.739932429,344.9755055,26,1,0
41,0.45074802,120.2222231,41,0.516129032,1
12,0.407682457,339.2510214,25,1,0
13,0.670354384,330.9865972,26,1,0
10,0.6782042,290.681767,21,1,0
41,0.353369392,72.86197091,41,0.516129032,1
13,0.764444243,315.4146319,26,1,0
13,0.734846923,344.9833683,26,1,0
41,0.279828251,78.78899362,41,0.516129032,1
41,0.45074802,101.7200101,41,0.516129032,1
13,0.62249498,344.2086722,26,1,0
12,0.558326423,345.4883677,24,1,0
40,0,0,40,0.5,1
13,0.706664701,334.1421769,26,1,0
42,0.443871022,95.72783992,42,0.515625,1
41,0.563593716,104.4725765,41,0.516129032,1
41,0.45074802,108.4651984,41,0.516129032,1
41,0.279828251,72.39054136,41,0.516129032,1
13,0.733143915,311.4738342,26,1,0
41,0.45074802,81.25351989,41,0.516129032,1
41,0.45074802,99.22377719,41,0.516129032,1
12,0.577350269,340.5252162,24,1,0
41,0.279828251,79.54202941,41,0.516129032,1
41,0.45074802,111.2152388,41,0.516129032,1
40,0,0,40,0.5,1
13,0.663324958,335.1157972,26,1,0
41,0.45074802,115.7175011,41,0.516129032,1
41,0.45074802,100.7213783,41,0.516129032,1
13,0.668954408,321.0985197,26,1,0
41,0.279828251,87.07505105,41,0.516129032,1
41,0.45074802,120.7228877,41,0.516129032,1
13,0.54256336,317.1572599,26,1,0
41,0.45074802,112.2155138,41,0.516129032,1
13,0.589491306,286.5431032,26,1,0
12,0.704654097,313.466121,25,1,0
40,0,0,40,0.5,1
12,0.558326423,344.0302113,24,1,0
40,0,0,40,0.5,1
13,0.653834842,288.7209033,26,1,0
11,0.794117647,338.186687,22,1,0
41,0.45074802,102.7188205,41,0.516129032,1
42,0.443871022,117.3803538,42,0.515625,1
41,0.45074802,101.2206716,41,0.516129032,1
41,0,0,41,0.5,1
12,0.773970588,296.3112613,25,1,0
41,0.45074802,111.7153595,41,0.516129032,1
41,0.45074802,99.22377719,41,0.516129032,1
41,0.353369392,86.638323,41,0.516129032,1
10,0,361.1090555,21,1,0
41,0.45074802,111.2152388,41,0.516129032,1
11,0.67390819,310.9608226,22,1,0
11,0.691020007,319.9453295,22,1,0
41,0.45074802,108.2152488,41,0.516129032,1
41,0.125971769,54.67174773,41,0.516129032,1
13,0.691013748,299.7675766,26,1,0
13,0.726291952,326.3430097,26,1,0
41,0.279828251,84.43797944,41,0.516129032,1
12,0.665742665,322.1188518,25,1,0
41,0.45074802,98.22561576,41,0.516129032,1
41,0.45074802,102.7188205,41,0.516129032,1
12,0.517442667,302.66787,24,1,0
12,0.729284551,323.3691492,25,1,0
41,0.353369392,79.18265644,41,0.516129032,1
13,0.663324958,329.511448,26,1,0
41,0.45074802,110.2151004,41,0.516129032,1
41,0.530054088,113.8752855,41,0.516129032,1
40,0,0,40,0.5,1
41,0.45074802,110.9651913,41,0.516129032,1
13,0.58683473,322.715307,26,1,0
13,0.509901951,339.8484074,26,1,0
41,0.279828251,70.88570955,41,0.516129032,1
41,0.45074802,111.7153595,41,0.516129032,1
41,0.279828251,76.90664402,41,0.516129032,1
41,0.45074802,115.217123,41,0.516129032,1
12,0.686231832,285.6795623,25,1,0
13,0.734846923,332.008011,26,1,0
41,0.553110587,115.7448484,41,0.516129032,1
41,0.45074802,105.7162725,41,0.516129032,1
12,0.56859693,332.0447721,24,1,0
41,0.45074802,121.2235789,41,0.516129032,1
41,0.279828251,73.14306289,41,0.516129032,1
12,0.600925213,327.7537703,24,1,0
13,0.792148976,322.7702656,26,1,0
10,0.707106781,332.6705962,21,1,0
13,0.706664701,335.6438254,26,1,0
41,0.45074802,105.7162725,41,0.516129032,1
13,0.881759604,337.8776813,26,1,0
41,0.45074802,109.2151025,41,0.516129032,1
41,0.125971769,46.86149806,41,0.516129032,1
41,0.563593716,110.3768448,41,0.516129032,1
41,0.45074802,117.2188158,41,0.516129032,1
41,0.45074802,106.7157476,41,0.516129032,1
41,0.45074802,109.2151025,41,0.516129032,1
41,0.45074802,109.2151025,41,0.516129032,1
13,0.589491306,328.6106349,26,1,0
41,0.45074802,109.2151025,41,0.516129032,1
41,0.372367625,78.60347972,41,0.516129032,1
41,0.45074802,109.7150837,41,0.516129032,1
41,0.563593716,111.362375,41,0.516129032,1
41,0.125971769,46.60955452,41,0.516129032,1
12,0.738596433,315.4513069,24,1,0
41,0.45074802,97.22765266,41,0.516129032,1
41,0.45074802,117.2188158,41,0.516129032,1
13,0.446514277,346.7909457,26,1,0
41,0.279828251,84.06129769,41,0.516129032,1
12,0.276385399,347.7669993,24,1,0
11,0.663559657,286.5137076,22,1,0
41,0.45074802,112.2155138,41,0.516129032,1
41,0.45074802,114.2164593,41,0.516129032,1
40,0,0,40,0.5,1
41,0.279828251,73.64478155,41,0.516129032,1
13,0.748331477,307.5730442,26,1,0
42,0.275549876,77.20081964,42,0.515625,1
41,0.45074802,112.2155138,41,0.516129032,1
41,0.45074802,115.217123,41,0.516129032,1
13,0.92161543,333.0304791,26,1,0
41,0.45074802,106.7157476,41,0.516129032,1
41,0.45074802,119.2209755,41,0.516129032,1
12,0.577350269,341.3097413,24,1,0
41,0.125971769,47.36538513,41,0.516129032,1
41,0.45074802,102.2193933,41,0.516129032,1
41,0.279828251,88.95897668,41,0.516129032,1
41,0.45074802,98.72467206,41,0.516129032,1
41,0.45074802,96.72874739,41,0.516129032,1
41,0.45074802,96.72874739,41,0.516129032,1
41,0.279828251,89.33579045,41,0.516129032,1
41,0.279828251,79.54202941,41,0.516129032,1
12,0.653140718,339.6674488,25,1,0
12,0.532870169,347.1890651,24,1,0
40,0,0,40,0.5,1
13,0.827269605,327.5199908,26,1,0
41,0.45074802,114.2164593,41,0.516129032,1
12,0.483093678,338.9866079,25,1,0
13,0.607762289,339.7799573,26,1,0
41,0.45074802,114.2164593,41,0.516129032,1
12,0.702685785,292.1550989,25,1,0
13,0.4,344.6531581,26,1,0
41,0.279828251,83.3079677,41,0.516129032,1
13,0.583095189,323.4179803,26,1,0
12,0.493006649,336.7489128,24,1,0
12,0.61378441,302.6663424,25,1,0
41,0.125971769,53.1600865,41,0.516129032,1
12,0.223296878,357.9696023,25,1,0
41,0.125971769,51.64842528,41,0.516129032,1
12,0.644899265,322.9911742,24,1,0
13,0.706664701,324.6950261,26,1,0
41,0.353369392,80.67226158,41,0.516129032,1
12,0.447903208,337.9110243,24,1,0
41,0.125971769,54.16786066,41,0.516129032,1
41,0.45074802,121.7242965,41,0.516129032,1
41,0.45074802,118.2198388,41,0.516129032,1
13,0.678232998,310.9630364,26,1,0
41,0.45074802,107.2155434,41,0.516129032,1
41,0.45074802,102.7188205,41,0.516129032,1
41,0.176684696,46.49433519,41,0.516129032,1
41,0.45074802,99.22377719,41,0.516129032,1
11,0.961634278,323.2677016,22,1,0
12,0.751729308,332.1669306,25,1,0
41,0.125971769,45.60178037,41,0.516129032,1
11,0.599884649,316.4938721,22,1,0
13,0.583095189,348.2377026,26,1,0
41,0.45074802,111.7153595,41,0.516129032,1
41,0.45074802,113.2159218,41,0.516129032,1
41,0.45074802,115.7175011,41,0.516129032,1
13,0.8,328.8836078,26,1,0
12,0.713083203,343.7888687,24,1,0
41,0.279828251,74.64830652,41,0.516129032,1
42,0.443871022,119.8448827,42,0.515625,1
13,0.668954408,326.4330703,26,1,0
41,0.125971769,49.1289899,41,0.516129032,1
41,0.353369392,75.8342365,41,0.516129032,1
12,0.678110459,334.5774074,25,1,0
13,0.651440711,306.887015,26,1,0
13,0.781024968,312.7581294,26,1,0
13,0.433012702,339.4118405,26,1,0
11,0.568035527,285.7984157,22,1,0
12,0.460642332,282.3782705,24,1,0
12,0.75034618,339.5346467,25,1,0
41,0.45074802,103.2182911,41,0.516129032,1
41,0.45074802,118.7203931,41,0.516129032,1
41,0,0,41,0.5,1
41,0.45074802,104.2173597,41,0.516129032,1
13,0.499374609,327.3379895,26,1,0
13,0.666614581,320.8649005,26,1,0
12,0.75356953,306.5547551,25,1,0
13,0.631961233,351.0052697,26,1,0
12,0.73543098,348.7876113,25,1,0
12,0.676576849,342.8593955,25,1,0
13,0.458257569,345.001173,26,1,0
41,0.45074802,111.7153595,41,0.516129032,1
12,0.743282676,296.4042261,24,1,0
41,0.45074802,117.7193129,41,0.516129032,1
10,0.747391296,294.3880421,21,1,0
41,0.45074802,96.72874739,41,0.516129032,1
12,0.678110459,337.7188477,25,1,0
41,0.45074802,112.7157014,41,0.516129032,1
41,0.45074802,119.2209755,41,0.516129032,1
41,0.45074802,119.2209755,41,0.516129032,1
41,0.45074802,109.7150837,41,0.516129032,1
41,0.45074802,114.2164593,41,0.516129032,1
12,0.725951908,343.9792053,24,1,0
42,0.443871022,114.4238241,42,0.515625,1
41,0.45074802,108.2152488,41,0.516129032,1
12,0.595458342,336.5273046,25,1,0
41,0.125971769,52.15231235,41,0.516129032,1
40,0.217944947,11.76902715,40,0.5,1
41,0.45074802,117.2188158,41,0.516129032,1
13,0.578251675,315.7584906,26,1,0
13,0.670820393,336.5449069,26,1,0
12,0.673002302,292.4050178,24,1,0
12,0.590788008,328.8690433,25,1,0
41,0.45074802,107.2155434,41,0.516129032,1
13,0.484122918,316.0012816,26,1,0
13,0.734846923,318.7611135,26,1,0
12,0.874777376,336.5323,25,1,0
12,0.598351645,340.9856718,24,1,0
41,0.45074802,108.2152488,41,0.516129032,1
41,0.45074802,104.2173597,41,0.516129032,1
42,0.173992636,50.81282432,42,0.515625,1
13,0.698212002,308.2654862,26,1,0
13,0.611861913,315.5808048,26,1,0
41,0.279828251,88.20537742,41,0.516129032,1
41,0.125971769,55.17563481,41,0.516129032,1
12,0.595458342,338.0141042,25,1,0
41,0.125971769,55.42757835,41,0.516129032,1
41,0.45074802,121.2235789,41,0.516129032,1
41,0.45074802,111.2152388,41,0.516129032,1
13,0.726291952,322.2652634,26,1,0
12,0.557621582,345.6335836,25,1,0
41,0.279828251,81.0482571,41,0.516129032,1
12,0.590788008,314.822877,25,1,0
11,0.54550697,355.6280095,22,1,0
12,0.508242314,301.3973413,25,1,0
13,0.3,353.5475207,26,1,0
13,0.591079521,328.6260755,26,1,0
41,0.279828251,78.41249589,41,0.516129032,1
12,0.593711272,332.9838543,25,1,0
12,0.600282855,345.041502,24,1,0
40,0,0,40,0.5,1
41,0.45074802,99.72293042,41,0.516129032,1
40,0,0,40,0.5,1
41,0.45074802,103.2182911,41,0.516129032,1
12,0.666666667,331.918939,24,1,0
41,0.279828251,76.90664402,41,0.516129032,1
41,0.45074802,116.2179095,41,0.516129032,1
41,0.45074802,120.7228877,41,0.516129032,1
41,0.478736196,103.9056294,41,0.516129032,1
41,0.279828251,74.27197118,41,0.516129032,1
13,0.589491306,326.2591368,26,1,0
13,0.879985795,313.023238,26,1,0
41,0.45074802,107.2155434,41,0.516129032,1
13,0.509901951,361.8545556,26,1,0
41,0.45074802,109.2151025,41,0.516129032,1
12,0.7617394,336.1774808,24,1,0
41,0.45074802,102.2193933,41,0.516129032,1
41,0.45074802,111.7153595,41,0.516129032,1
12,0.595458342,321.6545049,25,1,0
42,0.443871022,117.3803538,42,0.515625,1
41,0.279828251,79.16550486,41,0.516129032,1
41,0.279828251,70.88570955,41,0.516129032,1
13,0.770957197,326.2912416,26,1,0
41,0.45074802,119.2209755,41,0.516129032,1
11,0.686624561,314.9390244,22,1,0
13,0.8,355.8194732,26,1,0
41,0.279828251,83.55907268,41,0.516129032,1
41,0.125971769,53.66397358,41,0.516129032,1
41,0.125971769,44.59400621,41,0.516129032,1
13,0.3,342.167027,26,1,0
41,0.45074802,102.2193933,41,0.516129032,1
12,0.546963413,343.4654791,25,1,0
